timestamp,component_id,job_id,app_id,fs_name,llite,dirty_pages_hits,dirty_pages_misses,read_bytes.sum,write_bytes.sum,brw_read.sum,brw_write.sum,ioctl,open,close,mmap,page_fault,page_mkwrite,seek,fsync,readdir,setattr,truncate,flock,getattr,create,link,unlink,symlink,mkdir,rmdir,mknod,rename,statfs,alloc_inode,setxattr,getxattr,getxattr_hits,listxattr,removexattr,inode_permission
1694923061.002153,600010,17209783,0,nscratch,nscratch-ffff8975b850d800,0,0,29359988858,9353501808,0,0,118452,64713,64713,508,601763,0,10176212,0,38,27,432,0,73597,0,0,648,3,7,3,1601,4,90,3041,12,2806,599,13,457,663722
1694923061.002222,600011,17209783,0,nscratch,nscratch-ffff97cc19374800,0,0,134086973301,109175359578,0,0,12533,151994,151994,208,119647,0,45095974,0,379,28,37953,0,308513,0,0,2977,3,46,13,9684,4,406,19631,12,53088,39322,13,37979,1899884
1694923061.002235,600017,17209783,0,nscratch,nscratch-ffff8f46fba01800,0,0,2195309195,1080011605,0,0,5623,13539,13539,421,297671,0,1280,6,1360,160,24,0,227634,0,162,2352,0,142,131,1004,27,70,58201,0,57,27,0,184,2912647
1694923061.002263,600010,17209783,0,pscratch,pscratch-ffff89759dcc5000,0,0,599006280450,404069535828,0,0,530239,641991,641989,7510,21858037,36431,200908273,1809,6551,524,26980,0,1317213,0,0,24203,628,331,47,24592,100,1604,52311,0,262628,259128,0,27500,12795794
1694923061.002325,600011,17209783,0,pscratch,pscratch-ffff97cc192f3800,0,0,5453660825392,3433701373287,0,0,1692730,11283392,11283390,1012760,231222352,213894,1171184162,13666,429698,55402,175461,0,44899716,0,0,440184,4202,27812,20454,590207,61645,19000,901206,19,244005,214683,21,226140,13518953197
1694923061.002373,600017,17209783,0,pscratch,pscratch-ffff8f46ee6f9800,0,0,83613379194,68495083104,0,0,46765,41888,41886,3816,8295405,0,29053612,193,220,519,5482,0,242754,0,0,11569,57,235,19,5442,44,69,17068,0,23103,21915,0,6001,2187287
1694923062.000703,600011,17209783,0,nscratch,nscratch-ffff97cc19374800,0,0,134086973301,109175359578,0,0,12533,151994,151994,208,119647,0,45095974,0,379,28,37953,0,308513,0,0,2977,3,46,13,9684,4,406,19631,12,53088,39322,13,37979,1899884
1694923062.000837,600011,17209783,0,pscratch,pscratch-ffff97cc192f3800,0,0,5453660825392,3435701373287,0,0,1692730,11283392,11283390,1012760,231222352,213894,1171184167,13666,429698,55402,175461,0,44899716,0,0,440184,4202,27812,20454,590207,61645,19000,901206,19,244005,214683,21,226140,13518953197
1694923062.001083,600014,17209783,0,nscratch,nscratch-ffff9f6db2888800,0,0,196763263708,152807246453,0,0,27829,377667,377667,228,236725,0,40724265,0,564,138,144046,0,747466,0,0,10965,15,115,52,9562,20,1204,26063,62,181770,158131,65,144174,2574094
1694923062.001174,600014,17209783,0,pscratch,pscratch-ffff9f5c36dbb000,0,0,4525763628355,2957599508634,0,0,627093,5550223,5550221,106296,140088742,120336,864946337,8270,55373,16263,178371,0,16121588,0,0,148850,3053,10544,6319,310449,20508,16183,434222,5,407201,385035,5,193456,3748009454
1694923062.001354,600005,17209783,0,nscratch,nscratch-ffff9d2e3a5fd000,0,0,2705253616,140868,0,0,5558,11136,11136,0,0,0,3727,0,510,0,2,0,6066,0,0,0,0,1,0,4,1,70,122,0,7,4,0,2,158953
1694923062.001411,600013,17209783,0,nscratch,nscratch-ffffa072991e4000,0,0,238685832048,193880531894,0,0,145371,439512,439512,638,615584,0,56551976,0,1045,85,145439,0,810261,0,0,8871,9,86,39,11693,16,1124,26365,36,184438,158111,39,145518,3262006
1694923062.001462,600005,17209783,0,pscratch,pscratch-ffff9d2e3ada2000,0,0,247155937846,262238163905,0,0,2653,10695,10693,936,5972915,0,41832441,0,176,34,432,0,30970,0,0,490,52,5,0,3936,5,118,4943,12,1064,493,13,464,254079
1694923062.001479,600007,17209783,0,nscratch,nscratch-ffff9f28b9b77000,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,70
1694923062.001513,600015,17209783,0,nscratch,nscratch-ffff94a7e51e7000,0,0,158539650463,134336579775,0,0,27961,312887,312887,488,424257,0,37937382,0,470,189,108434,0,588320,0,0,565,21,1029,2,17065,28,682,25552,84,137065,117768,91,108609,2349893
1694923062.001523,600004,17209783,0,nscratch,nscratch-ffff8f2aca0bd000,0,0,281765809342,214559110220,0,0,166155,328318,328318,80,11139,0,74419726,216,1064,123,77297,0,584338,0,0,1027,12,1062,0,25970,26,1266,34647,51,107165,81648,52,77412,3980988
1694923062.001575,600013,17209783,0,pscratch,pscratch-ffffa081f3ea7800,0,0,4693215741127,3242068077459,0,0,336645,4332590,4332588,97965,156810833,227767,1062123375,16338,40934,12524,146377,0,13444495,0,0,161469,3363,6171,5369,281803,11871,15081,404646,29,248280,226918,31,157985,3347283966
1694923062.001581,600007,17209783,0,pscratch,pscratch-ffff9f289fb4b000,0,0,212223835982,207470372374,0,0,580,9871,9869,1344,9387386,0,19723788,0,0,0,384,0,19257,0,0,276,0,0,0,4031,0,118,4793,0,1074,551,0,384,157703
1694923062.001582,600006,17209783,0,nscratch,nscratch-ffff9142192e4800,0,0,281470200791,155080245339,0,0,300725,763579,763579,1356,1253523,0,71010905,6,5205,22633,84815,0,2973654,0,5,71422,21,27615,212,157346,49069,1133,281913,72,123052,93113,78,107314,260377954
1694923062.001617,600017,17209783,0,nscratch,nscratch-ffff8f46fba01800,0,0,2195309195,1080011605,0,0,5623,13539,13539,421,297671,0,1280,6,1360,160,24,0,227634,0,162,2352,0,142,131,1004,27,70,58201,0,57,27,0,184,2912647
1694923062.001626,600004,17209783,0,pscratch,pscratch-ffff8f2f2b25a800,0,0,5016097288324,3176216787327,0,0,2243315,30478883,30478881,566443,204272924,23876270,1115051118,365432,254288,488843,330478,0,24383243,31274,38009,427671,45770,138975,85233,526570,71232,15779,1675436,112,915404,885266,123,737221,6828831720
1694923062.001636,600015,17209783,0,pscratch,pscratch-ffff949ad8967800,0,0,5159636527366,3037373654670,0,0,1268301,7964942,7964940,731440,245080327,47386,1122471587,9061,288750,32938,168984,0,30475689,0,0,354805,2702,17030,11286,434016,34533,15225,684711,4,203910,178461,5,199161,8448118543
1694923062.001722,600006,17209783,0,pscratch,pscratch-ffff913e7c4b7000,0,0,5494794723294,3411710915321,0,0,1769227,8262556,8262554,573119,243129068,316307,1229923167,17161,236666,38380,160874,0,31212204,0,0,292518,4429,19892,12181,452627,39088,22544,658341,28,496224,468695,29,196419,8559278119
1694923062.001745,600017,17209783,0,pscratch,pscratch-ffff8f46ee6f9800,0,0,83613379194,70095083104,0,0,46765,41888,41886,3816,8295405,0,29053616,193,220,519,5482,0,242754,0,0,11569,57,235,19,5442,44,69,17068,0,23103,21915,0,6001,2187287
1694923062.001749,600003,17209783,0,nscratch,nscratch-ffff8c02fbdce000,0,0,2124500280,0,0,0,5540,10800,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,79,0,0,0,0,0,102670
1694923062.001764,600010,17209783,0,nscratch,nscratch-ffff8975b850d800,0,0,29359988858,9353501808,0,0,118452,64713,64713,508,601763,0,10176212,0,38,27,432,0,73597,0,0,648,3,7,3,1601,4,90,3041,12,2806,599,13,457,663722
1694923062.001875,600003,17209783,0,pscratch,pscratch-ffff8c02fbdf2000,0,0,219952359978,217157089347,0,0,54127,64754,64748,5804,9102293,0,19749485,0,214,79,20356,0,111857,0,0,9098,28,437,404,5046,49,242,14164,0,43612,42870,0,20435,2053336
1694923062.001884,600010,17209783,0,pscratch,pscratch-ffff89759dcc5000,0,0,599006280450,405669535828,0,0,530239,641991,641989,7510,21858037,36431,200908277,1809,6551,524,26980,0,1317213,0,0,24203,628,331,47,24592,100,1604,52311,0,262628,259128,0,27500,12795794
1694923062.001898,600009,17209783,0,nscratch,nscratch-ffff989219200800,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,70
1694923062.002000,600009,17209783,0,pscratch,pscratch-ffff989218e47000,0,0,215551038311,235253511882,0,0,14742,52168,52166,3842,11137028,60449,21354936,1634,792,92,12477,0,73180,0,0,503,373,46,0,6718,46,810,8813,0,17040,15736,0,12569,910221
1694923062.002106,600008,17209783,0,nscratch,nscratch-ffff92743b62a800,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,70
1694923062.002156,600016,17209783,0,nscratch,nscratch-ffff9beed8cde000,0,0,194280738651,155614720935,0,0,135247,435967,435967,544,503355,0,40058530,0,648,207,143406,0,786722,0,0,274,21,53,0,17296,23,492,25405,96,180953,157179,91,143599,2908108
1694923062.002177,600012,17209783,0,nscratch,nscratch-ffff965bd8e1f000,0,0,209854313301,159385141696,0,0,16756,376168,376168,852,702557,0,46876953,6,2729,223,144361,0,1197498,0,174,11434,6,243,312,12274,62,1056,141711,24,179556,154006,26,144580,8065822
1694923062.002199,600008,17209783,0,pscratch,pscratch-ffff9264d928d800,0,0,280796411059,293787887573,0,0,17745,436335,436333,6235,13841099,35841,23703739,2558,6968,2374,12457,0,784965,0,0,3498,296,1991,293,18650,4350,1126,31374,0,15253,13342,0,14730,201686405
1694923062.002284,600012,17209783,0,pscratch,pscratch-ffff965bd8e1d800,0,0,4167613121166,3239584439327,0,0,1776794,10962725,10962723,636894,222785849,77695,823388760,6480,295281,52464,180997,0,21730789,0,0,136667,4252,28329,20947,312268,60863,11340,576773,12,605036,578888,13,228795,7480693590
1694923062.002300,600016,17209783,0,pscratch,pscratch-ffff9bfe58e26800,0,0,4507732090322,3141742557745,0,0,493857,4641622,4641620,96095,147505449,77852,885062415,7966,42564,12260,161462,0,14246765,0,0,120576,2948,7657,5568,289952,15336,16781,380647,2,267294,245773,2,172692,3512487031
1694923062.002311,600018,17209783,0,nscratch,nscratch-ffff887935cf5000,0,0,365112682417,162859253870,0,0,32265,760676,760676,2166,1516600,0,92611302,6,7343,22667,144372,0,2514003,0,174,75803,9,27680,157,155058,48679,976,292116,36,180673,155184,39,166913,71931300
1694923062.002411,600018,17209783,0,pscratch,pscratch-ffff887710149800,0,0,4343610355798,2773060627167,0,0,1114761,8209590,8209588,549930,168262902,162802,925261439,14757,246903,36366,180804,0,23062016,0,0,256445,3828,19666,15777,341751,41657,17891,650217,412,215469,190825,425,214156,6725749340
1694923063.000884,600018,17209783,0,nscratch,nscratch-ffff887935cf5000,0,0,365112682417,162859253870,0,0,32265,760676,760676,2166,1516600,0,92611302,6,7343,22667,144372,0,2514003,0,174,75803,9,27680,157,155058,48679,976,292116,36,180673,155184,39,166913,71931300
1694923063.000885,600014,17209783,0,nscratch,nscratch-ffff9f6db2888800,0,0,196763263708,152807246453,0,0,27829,377667,377667,228,236725,0,40724265,0,564,138,144046,0,747466,0,0,10965,15,115,52,9562,20,1204,26063,62,181770,158131,65,144174,2574094
1694923063.000938,600009,17209783,0,nscratch,nscratch-ffff989219200800,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,70
1694923063.001004,600018,17209783,0,pscratch,pscratch-ffff887710149800,0,0,4343610355798,2774660627167,0,0,1114761,8209590,8209588,549930,168262902,162802,925261443,14757,246903,36366,180804,0,23062016,0,0,256445,3828,19666,15777,341751,41657,17891,650217,412,215469,190825,425,214156,6725749340
1694923063.001024,600014,17209783,0,pscratch,pscratch-ffff9f5c36dbb000,0,0,4525763628355,2959199508634,0,0,627093,5550223,5550221,106296,140088742,120336,864946341,8270,55373,16263,178371,0,16121588,0,0,148850,3053,10544,6319,310449,20508,16183,434222,5,407201,385035,5,193456,3748009454
1694923063.001044,600005,17209783,0,nscratch,nscratch-ffff9d2e3a5fd000,0,0,2705253616,140868,0,0,5558,11136,11136,0,0,0,3727,0,510,0,2,0,6066,0,0,0,0,1,0,4,1,70,122,0,7,4,0,2,158953
1694923063.001045,600009,17209783,0,pscratch,pscratch-ffff989218e47000,0,0,215551038311,236853511882,0,0,14742,52168,52166,3842,11137028,60449,21354940,1634,792,92,12477,0,73180,0,0,503,373,46,0,6718,46,810,8813,0,17040,15736,0,12569,910221
1694923063.001172,600005,17209783,0,pscratch,pscratch-ffff9d2e3ada2000,0,0,247155937846,263838163905,0,0,2653,10695,10693,936,5972915,0,41832445,0,176,34,432,0,30970,0,0,490,52,5,0,3936,5,118,4943,12,1064,493,13,464,254079
1694923063.001204,600008,17209783,0,nscratch,nscratch-ffff92743b62a800,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,70
1694923063.001324,600008,17209783,0,pscratch,pscratch-ffff9264d928d800,0,0,280796411059,295387887573,0,0,17745,436335,436333,6235,13841099,35841,23703743,2558,6968,2374,12457,0,784965,0,0,3498,296,1991,293,18650,4350,1126,31374,0,15253,13342,0,14730,201686405
1694923063.001354,600012,17209783,0,nscratch,nscratch-ffff965bd8e1f000,0,0,209854313301,159385141696,0,0,16756,376168,376168,852,702557,0,46876953,6,2729,223,144361,0,1197498,0,174,11434,6,243,312,12274,62,1056,141711,24,179556,154006,26,144580,8065822
1694923063.001408,600003,17209783,0,nscratch,nscratch-ffff8c02fbdce000,0,0,2124500280,0,0,0,5540,10800,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,79,0,0,0,0,0,102670
1694923063.001490,600012,17209783,0,pscratch,pscratch-ffff965bd8e1d800,0,0,4167613121166,3241184439327,0,0,1776794,10962725,10962723,636894,222785849,77695,823388764,6480,295281,52464,180997,0,21730789,0,0,136667,4252,28329,20947,312268,60863,11340,576773,12,605036,578888,13,228795,7480693590
1694923063.001527,600003,17209783,0,pscratch,pscratch-ffff8c02fbdf2000,0,0,219952359978,218757089347,0,0,54127,64754,64748,5804,9102293,0,19749489,0,214,79,20356,0,111857,0,0,9098,28,437,404,5046,49,242,14164,0,43612,42870,0,20435,2053336
1694923063.001588,600017,17209783,0,nscratch,nscratch-ffff8f46fba01800,0,0,2195309195,1080011605,0,0,5623,13539,13539,421,297671,0,1280,6,1360,160,24,0,227634,0,162,2352,0,142,131,1004,27,70,58201,0,57,27,0,184,2912647
1694923063.001589,600006,17209783,0,nscratch,nscratch-ffff9142192e4800,0,0,281470200791,155080245339,0,0,300725,763579,763579,1356,1253523,0,71010905,6,5205,22633,84815,0,2973654,0,5,71422,21,27615,212,157346,49069,1133,281913,72,123052,93113,78,107314,260377954
1694923063.001682,600016,17209783,0,nscratch,nscratch-ffff9beed8cde000,0,0,194280738651,155614720935,0,0,135247,435967,435967,544,503355,0,40058530,0,648,207,143406,0,786722,0,0,274,21,53,0,17296,23,492,25405,96,180953,157179,91,143599,2908108
1694923063.001692,600006,17209783,0,pscratch,pscratch-ffff913e7c4b7000,0,0,5494794723294,3413310915321,0,0,1769227,8262556,8262554,573119,243129068,316307,1229923171,17161,236666,38380,160874,0,31212204,0,0,292518,4429,19892,12181,452627,39088,22544,658341,28,496224,468695,29,196419,8559278119
1694923063.001727,600017,17209783,0,pscratch,pscratch-ffff8f46ee6f9800,0,0,83613379194,71695083104,0,0,46765,41888,41886,3816,8295405,0,29053620,193,220,519,5482,0,242754,0,0,11569,57,235,19,5442,44,69,17068,0,23103,21915,0,6001,2187287
1694923063.001799,600016,17209783,0,pscratch,pscratch-ffff9bfe58e26800,0,0,4507732090322,3143342557745,0,0,493857,4641622,4641620,96095,147505449,77852,885062419,7966,42564,12260,161462,0,14246765,0,0,120576,2948,7657,5568,289952,15336,16781,380647,2,267294,245773,2,172692,3512487031
1694923063.001821,600011,17209783,0,nscratch,nscratch-ffff97cc19374800,0,0,134086973301,109175359578,0,0,12533,151994,151994,208,119647,0,45095974,0,379,28,37953,0,308513,0,0,2977,3,46,13,9684,4,406,19631,12,53088,39322,13,37979,1899884
1694923063.001902,600007,17209783,0,nscratch,nscratch-ffff9f28b9b77000,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,70
1694923063.001912,600004,17209783,0,nscratch,nscratch-ffff8f2aca0bd000,0,0,281765809342,214559110220,0,0,166155,328318,328318,80,11139,0,74419726,216,1064,123,77297,0,584338,0,0,1027,12,1062,0,25970,26,1266,34647,51,107165,81648,52,77412,3980988
1694923063.001934,600011,17209783,0,pscratch,pscratch-ffff97cc192f3800,0,0,5453660825392,3437301373287,0,0,1692730,11283392,11283390,1012760,231222352,213894,1171184171,13666,429698,55402,175461,0,44899716,0,0,440184,4202,27812,20454,590207,61645,19000,901206,19,244005,214683,21,226140,13518953197
1694923063.001990,600007,17209783,0,pscratch,pscratch-ffff9f289fb4b000,0,0,212223835982,209070372374,0,0,580,9871,9869,1344,9387386,0,19723792,0,0,0,384,0,19257,0,0,276,0,0,0,4031,0,118,4793,0,1074,551,0,384,157703
1694923063.002011,600013,17209783,0,nscratch,nscratch-ffffa072991e4000,0,0,238685832048,193880531894,0,0,145371,439512,439512,638,615584,0,56551976,0,1045,85,145439,0,810261,0,0,8871,9,86,39,11693,16,1124,26365,36,184438,158111,39,145518,3262006
1694923063.002043,600004,17209783,0,pscratch,pscratch-ffff8f2f2b25a800,0,0,5016097288324,3177816787327,0,0,2243315,30478883,30478881,566443,204272924,23876270,1115051122,365432,254288,488843,330478,0,24383243,31274,38009,427671,45770,138975,85233,526570,71232,15779,1675436,112,915404,885266,123,737221,6828831720
1694923063.002120,600013,17209783,0,pscratch,pscratch-ffffa081f3ea7800,0,0,4693215741127,3243668077459,0,0,336645,4332590,4332588,97965,156810833,227767,1062123379,16338,40934,12524,146377,0,13444495,0,0,161469,3363,6171,5369,281803,11871,15081,404646,29,248280,226918,31,157985,3347283966
1694923063.002204,600015,17209783,0,nscratch,nscratch-ffff94a7e51e7000,0,0,158539650463,134336579775,0,0,27961,312887,312887,488,424257,0,37937382,0,470,189,108434,0,588320,0,0,565,21,1029,2,17065,28,682,25552,84,137065,117768,91,108609,2349893
1694923063.002248,600010,17209783,0,nscratch,nscratch-ffff8975b850d800,0,0,29359988858,9353501808,0,0,118452,64713,64713,508,601763,0,10176212,0,38,27,432,0,73597,0,0,648,3,7,3,1601,4,90,3041,12,2806,599,13,457,663722
1694923063.002308,600015,17209783,0,pscratch,pscratch-ffff949ad8967800,0,0,5159636527366,3039773654670,0,0,1268301,7964942,7964940,731440,245080327,47386,1122471593,9061,288750,32938,168984,0,30475689,0,0,354805,2702,17030,11286,434016,34533,15225,684711,4,203910,178461,5,199161,8448118543
1694923063.002348,600010,17209783,0,pscratch,pscratch-ffff89759dcc5000,0,0,599006280450,407669535828,0,0,530239,641991,641989,7510,21858037,36431,200908282,1809,6551,524,26980,0,1317213,0,0,24203,628,331,47,24592,100,1604,52311,0,262628,259128,0,27500,12795794
1694923064.000975,600014,17209783,0,nscratch,nscratch-ffff9f6db2888800,0,0,196763263708,152807246453,0,0,27829,377667,377667,228,236725,0,40724265,0,564,138,144046,0,747466,0,0,10965,15,115,52,9562,20,1204,26063,62,181770,158131,65,144174,2574094
1694923064.001063,600012,17209783,0,nscratch,nscratch-ffff965bd8e1f000,0,0,209854313301,159385141696,0,0,16756,376168,376168,852,702557,0,46876953,6,2729,223,144361,0,1197498,0,174,11434,6,243,312,12274,62,1056,141711,24,179556,154006,26,144580,8065822
1694923064.001075,600014,17209783,0,pscratch,pscratch-ffff9f5c36dbb000,0,0,4525763628355,2960399508634,0,0,627093,5550223,5550221,106296,140088742,120336,864946344,8270,55373,16263,178371,0,16121588,0,0,148850,3053,10544,6319,310449,20508,16183,434222,5,407201,385035,5,193456,3748009454
1694923064.001143,600007,17209783,0,nscratch,nscratch-ffff9f28b9b77000,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,70
1694923064.001201,600012,17209783,0,pscratch,pscratch-ffff965bd8e1d800,0,0,4167613121166,3242384439327,0,0,1776794,10962725,10962723,636894,222785849,77695,823388767,6480,295281,52464,180997,0,21730789,0,0,136667,4252,28329,20947,312268,60863,11340,576773,12,605036,578888,13,228795,7480693590
